parent_opeid,opeid,state,school_name,loc_name,addr_verif,lat,lon
167500,167501,IL,ELGIN COMMUNITY COLLEGE,ELGIN COMMUNITY COLLEGE - CENTER FOR EMERGENCY SERVICES,"815 East Plank Rd., Burlington, IL 60109",42.0538104,-88.5467799
167500,,IL,ELGIN COMMUNITY COLLEGE,ELGIN COMMUNITY COLLEGE - STREAMWOOD CENTER,"301 E. Irving Park Blvd., Streamwood, IL 60107",42.0111531,-88.1735689
168100,168100,IL,HIGHLAND COMMUNITY COLLEGE,HIGHLAND COMMUNITY COLLEGE,"2998 West Pearl City Road, Freeport, IL 61032",42.2831242,-89.6739499
169900,,IL,JOLIET JUNIOR COLLEGE,JOLIET JUNIOR COLLEGE - WEITENDORF AGRICULTURAL EDUCATION CENTER,"17840 Laraway Road, Joliet, IL 60433",41.481761,-88.051321
169900,169900,IL,JOLIET JUNIOR COLLEGE,JOLIET JUNIOR COLLEGE - MAIN CAMPUS,"1215 Houbolt Road, Joliet, IL 60431",41.5005349,-88.1808127
169900,169904,IL,JOLIET JUNIOR COLLEGE,JOLIET JUNIOR COLLEGE - MORRIS EDUCATION CENTER,"725 School Street, Morris, IL 60450",41.3691634,-88.4340708
169900,169908,IL,JOLIET JUNIOR COLLEGE,JOLIET JUNIOR COLLEGE - CITY CENTER CAMPUS,"235 North Chicago Street, Joliet, IL 60431",41.5285261,-88.082061
169900,,IL,JOLIET JUNIOR COLLEGE,JOLIET JUNIOR COLLEGE - ROMEOVILLE CAMPUS,"1125 W. Romeo Road, Romeoville, IL 60446",41.6372431,-88.1156964
170100,170107,IL,KASKASKIA COLLEGE,KASKASKIA COLLEGE - GREENVILLE EDUCATION CENTER,"209 North Third Street, Greenville, IL 62246",38.8931088,-89.4137295
170100,170103,IL,KASKASKIA COLLEGE,KASKASKIA COLLEGE - VANDALIA EDUCATION CENTER,"2310 West Fillmore, Vandalia, IL 62471",38.9714335,-89.1231762
170100,170100,IL,KASKASKIA COLLEGE,KASKASKIA COLLEGE,"27210 College Road, Centralia, IL 62801",38.5633479,-89.1931123
170100,170106,IL,KASKASKIA COLLEGE,KASKASKIA COLLEGE - TRENTON EDUCATION CENTER,"520 East Broadway, Trenton, IL 62293",38.6052498,-89.6755234
170100,170110,IL,KASKASKIA COLLEGE,KASKASKIA COLLEGE - NASHVILLE EDUCATION CENTER,"17869 Exchange Ave, Nashville, IL 62263",38.3584027,-89.3724399
170100,170108,IL,KASKASKIA COLLEGE,KASKASKIA COLLEGE - SALEM EDUCATION CENTER,"1475 W. Whittaker, Salem, IL 62881",38.6231172,-88.9492104
170500,170501,IL,ILLINOIS VALLEY COMMUNITY COLLEGE,ILLINOIS VALLEY COMMUNITY COLLEGE - OTTAWA CENTER,"321 West Main Street, Ottawa, IL 61350",41.3454779,-88.8451636
170500,170500,IL,ILLINOIS VALLEY COMMUNITY COLLEGE,ILLINOIS VALLEY COMMUNITY COLLEGE - MAIN CAMPUS,"815 North Orlando Smith Road, Oglesby, IL 61348",41.3073018,-89.1021455
172800,172800,IL,MORTON COLLEGE,MORTON COLLEGE,"3801 South Central Avenue, Cicero, IL 60804",41.8244616,-87.7622646
174200,174223,IL,OLNEY CENTRAL COLLEGE (ILLINOIS EASTERN COMMUNITY COLLEGES),OLNEY CENTRAL COLLEGE - MAIN CAMPUS,"305 North West Street, Olney, IL 62450",38.736161,-88.0991714
174200,174212,IL,OLNEY CENTRAL COLLEGE (ILLINOIS EASTERN COMMUNITY COLLEGES),OLNEY CENTRAL COLLEGE - WEST RICHLAND CENTER,"320 East North Avenue, Noble, IL 62868",38.699472,-88.2174355
174700,174707,IL,ROCK VALLEY COLLEGE,ROCK VALLEY COLLEGE - STENSTROM CENTER,"4151 Samuelson Road, Rockford, IL 61109",42.2090199,-89.0353494
174700,,IL,ROCK VALLEY COLLEGE,ROCK VALLEY COLLEGE - ADVANCED TECHNOLOGY CENTER,"1400 Big Thunder Boulevard, Belvidere, Illinois 61008",42.2734932,-88.8567701
174700,174700,IL,ROCK VALLEY COLLEGE,ROCK VALLEY COLLEGE - MAIN CAMPUS,"3301 North Mulford Road, Rockford, IL 61114",42.3095499,-88.9949611
174700,174710,IL,ROCK VALLEY COLLEGE,ROCK VALLEY COLLEGE - DOWNTOWN,"99 E. State Street, Rockford, IL 61109",42.2690994,-89.0917286
174700,174702,IL,ROCK VALLEY COLLEGE,ROCK VALLEY COLLEGE - AVIATION CAREER EDUCATION CENTER,"6045 Cessna Drive, Rockford, IL 61109",42.1908299,-89.1006003
175200,175200,IL,SAUK VALLEY COMMUNITY COLLEGE,SAUK VALLEY COMMUNITY COLLEGE - MAIN CAMPUS,"173 Illinois, Route 2, Dixon, IL 61021",41.8176023,-89.5967587
175700,175700,IL,SOUTHEASTERN ILLINOIS COLLEGE,SOUTHEASTERN ILLINOIS COLLEGE - MAIN CAMPUS,"3575 College Road, Harrisburg, IL 62946",37.7516899,-88.4373974
175700,174220,IL,SOUTHEASTERN ILLINOIS COLLEGE,SOUTHEASTERN ILLINOIS COLLEGE,"3575 College Road, Harrisburg, IL 62946",37.7516899,-88.4373974
175700,175717,IL,SOUTHEASTERN ILLINOIS COLLEGE,SOUTHEASTERN ILLINOIS COLLEGE - DAVID L. STANLEY WHITE COUNTY CENTER,"1700 College Ave, Carmi, IL 62821",38.0792492,-88.1867156
176900,176900,IL,SOUTH SUBURBAN COLLEGE OF COOK COUNTY,SOUTH SUBURBAN COLLEGE OF COOK COUNTY - MAIN CAMPUS,"15800 South State Street, South Holland, IL 60473",41.6298989,-87.6220509
176900,176901,IL,SOUTH SUBURBAN COLLEGE OF COOK COUNTY,SOUTH SUBURBAN COLLEGE OF COOK COUNTY - OAK FOREST CENTER,"16333 South Kilbourn Avenue, Oak Forest, IL 60452",41.5924261,-87.7190996
177300,177300,IL,TRITON COLLEGE,TRITON COLLEGE,"2000 North 5th Avenue, River Grove, IL 60171",41.9222254,-87.8405342
177900,177900,IL,WABASH VALLEY COLLEGE (ILLINOIS EASTERN COMMUNITY COLLEGES),WABASH VALLEY COLLEGE,"2200 College Drive, Mt. Carmel, IL 62863",38.4279603,-87.7790235
184300,184305,IN,VINCENNES UNIVERSITY,VINCENNES UNIVERSITY - AVIATION TECHNOLOGY CENTER,"2175 South Hoffman Road, Indianapolis, IN 462413650",39.7307942,-86.3004294
184300,184304,IN,VINCENNES UNIVERSITY,VINCENNES UNIVERSITY - SCHOOL FOR THE DEAF,"1200 East 42nd Street, Indianapolis, IN 462052004",39.8345924,-86.135412
184300,184300,IN,VINCENNES UNIVERSITY,VINCENNES UNIVERSITY - MAIN CAMPUS,"1002 North First Street, Vincennes, IN 475911523",38.6878205,-87.5215703
184300,184301,IN,VINCENNES UNIVERSITY,VINCENNES UNIVERSITY - JASPER CAMPUS,"850 College Avenue, Jasper, IN 475469393",38.3748652,-86.90357
184800,184804,IA,SOUTHEASTERN COMMUNITY COLLEGE,SOUTHEASTERN COMMUNITY COLLEGE - MT. PLEASANT CENTER,"200 North Main Street, Mount Pleasant, IA 52641",40.9677905,-91.5526842
184800,184801,IA,SOUTHEASTERN COMMUNITY COLLEGE,SOUTHEASTERN COMMUNITY COLLEGE - KEOKUK CAMPUS,"335 Messenger Road, Keokuk, IA 52632",40.420589,-91.3996952
184800,184800,IA,SOUTHEASTERN COMMUNITY COLLEGE,SOUTHEASTERN COMMUNITY COLLEGE - MAIN CAMPUS,"1500 West Agency Road, West Burlington, IA 52655",40.8119203,-91.1737933
185700,185700,IA,SOUTHWESTERN COMMUNITY COLLEGE,SOUTHWESTERN COMMUNITY COLLEGE - MAIN CAMPUS,"1501 West Townline Street, Creston, IA 50801",41.0732022,-94.3808459
185700,185701,IA,SOUTHWESTERN COMMUNITY COLLEGE,SOUTHWESTERN COMMUNITY COLLEGE - OSCEOLA CENTER,"2520 College Drive, Osceola, IA 50213",41.0239021,-93.8026958
185700,185702,IA,SOUTHWESTERN COMMUNITY COLLEGE,SOUTHWESTERN COMMUNITY COLLEGE - RED OAK CENTER,"2300 North 4th Street, Red Oak, IA 51566",41.0268043,-95.2278298
186200,186200,IA,ELLSWORTH COMMUNITY COLLEGE,ELLSWORTH COMMUNITY COLLEGE - MAIN CAMPUS,"1100 College Avenue, Iowa Falls, IA 50126",42.5271818,-93.2677928
186200,186201,IA,ELLSWORTH COMMUNITY COLLEGE,ELLSWORTH COMMUNITY COLLEGE - HAMILTON CAMPUS,"709 Ellsworth Avenue, Iowa Falls, IA 50126",42.4955561,-93.2661867
186400,,IA,IOWA LAKES COMMUNITY COLLEGE,IOWA LAKES COMMUNITY COLLEGE - ALGONA CAMPUS,"2111 HWY 169 North, Algona, Iowa 50511",43.087641,-94.237621
186400,186402,IA,IOWA LAKES COMMUNITY COLLEGE,IOWA LAKES COMMUNITY COLLEGE - EMMETSBURG CAMPUS,"3200 College Drive, Emmetsburg, IA 50536",43.1263466,-94.688881
186400,186400,IA,IOWA LAKES COMMUNITY COLLEGE,IOWA LAKES COMMUNITY COLLEGE - ESTHERVILLE MAIN CAMPUS,"300 South 18th Street, Estherville, IA 51334",43.397102,-94.8172348
186400,186405,IA,IOWA LAKES COMMUNITY COLLEGE,IOWA LAKES COMMUNITY COLLEGE - SPENCER CAMPUS,"1900 Grand Avenue, Suite B, Spencer, IA 51301",43.1576758,-95.1459714
186500,186500,IA,IOWA CENTRAL COMMUNITY COLLEGE,IOWA CENTRAL COMMUNITY COLLEGE - MAIN CAMPUS,"One Triton Circle, Fort Dodge, IA 50501",42.4903319,-94.2040095
186500,186503,IA,IOWA CENTRAL COMMUNITY COLLEGE,IOWA CENTRAL COMMUNITY COLLEGE - STORM LAKE CAMPUS,"916 North Russell Street, Storm Lake, IA 50588",42.6483036,-95.1914608
186500,186502,IA,IOWA CENTRAL COMMUNITY COLLEGE,IOWA CENTRAL COMMUNITY COLLEGE - WEBSTER CITY CAMPUS,"1725 Beach Street, Webster City, IA 50595",42.4596042,-93.8369451
187500,187500,IA,MARSHALLTOWN COMMUNITY COLLEGE,MARSHALLTOWN COMMUNITY COLLEGE - MAIN CAMPUS,"3700 South Center Street, Marshalltown, IA 50158",42.0006166,-92.9088576
187500,187502,IA,MARSHALLTOWN COMMUNITY COLLEGE,MARSHALLTOWN COMMUNITY COLLEGE - GRINNELL CENTER,"123 6th Avenue West, Grinnell, IA 50112",41.7467087,-92.7362555
187700,187700,IA,NORTH IOWA AREA COMMUNITY COLLEGE,NORTH IOWA AREA COMMUNITY COLLEGE,"500 College Drive, Mason City, IA 50401",43.158468,-93.1317039
190100,190100,KS,ALLEN COUNTY COMMUNITY COLLEGE,ALLEN COUNTY COMMUNITY COLLEGE - IOLA CAMPUS,"1801 North Cottonwood, Iola, KS 66749",37.9384019,-95.395264
190100,190101,KS,ALLEN COUNTY COMMUNITY COLLEGE,ALLEN COUNTY COMMUNITY COLLEGE - BURLINGAME CAMPUS,"100 Bloomquist Drive, Burlingame, KS 66413",38.7565386,-95.8375266
190200,190204,KS,COWLEY COUNTY COMMUNITY COLLEGE,COWLEY COUNTY COMMUNITY COLLEGE - WINFIELD CAMPUS,"1406 East 8th Avenue, Winfield, KS 67156",37.2420346,-96.9801014
190200,190235,KS,COWLEY COUNTY COMMUNITY COLLEGE,COWLEY COUNTY COMMUNITY COLLEGE - WICHITA DOWNTOWN CENTER,"532 S Market, Wichita, KS 67202",37.680244,-97.336443
190200,190238,KS,COWLEY COUNTY COMMUNITY COLLEGE,COWLEY COUNTY COMMUNITY COLLEGE - SUMNER CAMPUS TECHNOLOGY & INNOVATION CENTER,"2205 East Shurtz-Juden Loop, Wellington, KS 67152",37.2653004,-97.3717118
190200,190200,KS,COWLEY COUNTY COMMUNITY COLLEGE,COWLEY COUNTY COMMUNITY COLLEGE - MAIN CAMPUS,"125 South Second Street, Arkansas City, KS 67005",37.061329,-97.0419074
190200,190221,KS,COWLEY COUNTY COMMUNITY COLLEGE,COWLEY COUNTY COMMUNITY COLLEGE - MULVANE CAMPUS TECHNICAL EDUCATION CENTER,"201 Industrial Drive, Mulvane, KS 67110",37.4728027,-97.2511152
190200,190219,KS,COWLEY COUNTY COMMUNITY COLLEGE,"COWLEY COUNTY COMMUNITY COLLEGE - MULVANE CAMPUS SCIENCE, ENGINEERING, & ACADEMIC CENTER","430 East Main, Mulvane, KS 67110",37.4749989,-97.2392867
190200,,KS,COWLEY COUNTY COMMUNITY COLLEGE,COWLEY COUNTY COMMUNITY COLLEGE - SUMNER CAMPUS GENERAL EDUCATION CENTER,"2208 Davis-White Loop, Wellington, KS 67152",37.2743909,-97.3702205
190200,,KS,COWLEY COUNTY COMMUNITY COLLEGE,COWLEY COUNTY COMMUNITY COLLEGE - CTE CENTER,"209 S 4th Street, Arkansas City, KS 67005",37.060537,-97.0443831
190600,190600,KS,BUTLER COUNTY COMMUNITY COLLEGE,BUTLER COUNTY COMMUNITY COLLEGE - EL DORADO CAMPUS,"901 South Haverhill Road, El Dorado, KS 67042",37.8064461,-96.882837
190600,190604,KS,BUTLER COUNTY COMMUNITY COLLEGE,BUTLER COUNTY COMMUNITY COLLEGE - ROSEHILL CAMPUS,"712 South Rosehill Road, Rosehill, KS 67133",37.5493579,-97.133676
190600,190607,KS,BUTLER COUNTY COMMUNITY COLLEGE,BUTLER COUNTY COMMUNITY COLLEGE - FLINT HILLS CAMPUS,"131 West Main, Council Grove, KS 66846",38.6607984,-96.49021
190600,190611,KS,BUTLER COUNTY COMMUNITY COLLEGE,BUTLER COUNTY COMMUNITY COLLEGE - ANDOVER CAMPUS,"715 East 13th Street, Andover, KS 67002",37.707696,-97.1276934
190900,190900,KS,CLOUD COUNTY COMMUNITY COLLEGE,CLOUD COUNTY COMMUNITY COLLEGE - CONCORDIA CAMPUS,"2221 Campus Drive, Concordia, KS 66901",39.5543949,-97.6649842
190900,190901,KS,CLOUD COUNTY COMMUNITY COLLEGE,CLOUD COUNTY COMMUNITY COLLEGE - GEARY COUNTY CAMPUS,"631 Caroline Avenue, Junction City, KS 66441",39.0174869,-96.8601033
191000,,KS,COFFEYVILLE COMMUNITY COLLEGE,COFFEYVILLE COMMUNITY COLLEGE - COFFEYVILLE TECHNICAL CAMPUS,"700 Roosevelt Street, Coffeyville, KS 67337",37.0370436,-95.6338805
191000,191007,KS,COFFEYVILLE COMMUNITY COLLEGE,COFFEYVILLE COMMUNITY COLLEGE - COLUMBUS TECHNICAL CAMPUS,"509 W. Elm, Columbus, KS 66725",37.1691608,-94.8481341
191000,191000,KS,COFFEYVILLE COMMUNITY COLLEGE,COFFEYVILLE COMMUNITY COLLEGE - MAIN CAMPUS,"400 West 11th, Coffeyville, KS 67337",37.0337728,-95.622796
191100,191100,KS,COLBY COMMUNITY COLLEGE,COLBY COMMUNITY COLLEGE - MAIN CAMPUS,"1255 South Range, Colby, KS 67701",39.3775645,-101.0528795
191100,191103,KS,COLBY COMMUNITY COLLEGE,COLBY COMMUNITY COLLEGE - NORTON CAMPUS,"711 North Norton, Norton, KS 67654",39.83659,-99.8871091
191300,191300,KS,DODGE CITY COMMUNITY COLLEGE,DODGE CITY COMMUNITY COLLEGE,"2501 North 14 Avenue, Dodge City, KS 67801",37.7757963,-100.0373646
191600,191609,KS,FORT SCOTT COMMUNITY COLLEGE,FORT SCOTT COMMUNITY COLLEGE - NURSING DEPARTMENT,"810 Burke, Fort Scott, KS 66701",37.8317356,-94.7167192
191600,191613,KS,FORT SCOTT COMMUNITY COLLEGE,FORT SCOTT COMMUNITY COLLEGE - CAREER AND TECHNICAL EDUCATION CENTER OF CRAWFORD COUNTY,"1301 East 27th, Pittsburg, KS 66762",37.4355579,-94.6799031
191600,191612,KS,FORT SCOTT COMMUNITY COLLEGE,FORT SCOTT COMMUNITY COLLEGE - JOHN DEERE TECHNOLOGY,"2301 S. Horton, Fort Scott, KS 66701",37.8128906,-94.7135013
191600,191608,KS,FORT SCOTT COMMUNITY COLLEGE,FORT SCOTT COMMUNITY COLLEGE - HARLEY DAVIDSON MOTORCYCLE TECHNICIAN TRAINING CENTER,"274 N. Industrial Drive, Frontenac, KS 66763",37.4882787,-94.7042029
191600,191603,KS,FORT SCOTT COMMUNITY COLLEGE,FORT SCOTT COMMUNITY COLLEGE - PITTSBURG COSMETOLOGY,"813 North Broadway, Pittsburg, KS 66762",37.4156732,-94.7053646
191600,191600,KS,FORT SCOTT COMMUNITY COLLEGE,FORT SCOTT COMMUNITY COLLEGE - MAIN CAMPUS,"2108 South Horton Street, Fort Scott, KS 66701",37.8169345,-94.7188216
191600,191602,KS,FORT SCOTT COMMUNITY COLLEGE,FORT SCOTT COMMUNITY COLLEGE - MIAMI COUNTY LOCATION,"501 S. Hospital Drive, Paola, KS 66071",38.5667317,-94.8628406
191900,191900,KS,GARDEN CITY COMMUNITY COLLEGE,GARDEN CITY COMMUNITY COLLEGE,"801 Campus Drive, Garden City, KS 67846",37.9685864,-100.8488066
192100,192116,KS,HIGHLAND COMMUNITY COLLEGE,HIGHLAND COMMUNITY COLLEGE - WESTERN CENTER,"313 Nemaha Street, Baileyville, KS 66404",39.846996,-96.1861581
192100,192112,KS,HIGHLAND COMMUNITY COLLEGE,HIGHLAND COMMUNITY COLLEGE - PERRY CENTER,"203 West Bridge Street, Perry, KS 66073",39.0756529,-95.3969819
192100,192100,KS,HIGHLAND COMMUNITY COLLEGE,HIGHLAND COMMUNITY COLLEGE - HIGHLAND CAMPUS,"606 West Main Street, Highland, KS 66035",39.8600065,-95.2711782
192100,192114,KS,HIGHLAND COMMUNITY COLLEGE,HIGHLAND COMMUNITY COLLEGE - TECHNICAL CENTER,"1501 West Riley, Atchison, KS 66002",39.5701839,-95.1388497
192100,192104,KS,HIGHLAND COMMUNITY COLLEGE,HIGHLAND COMMUNITY COLLEGE - WAMEGO CENTER,"Highland Community College @Wamego, 500 Miller Drive, Wamego, KS 66547",39.2094096,-96.2877663
192300,192310,KS,HUTCHINSON COMMUNITY COLLEGE,HUTCHINSON COMMUNITY COLLEGE - FORT RILEY,"8044 Normandy Dr, Fort Riley, KS 66442",39.1140335,-96.8076553
192300,192312,KS,HUTCHINSON COMMUNITY COLLEGE,HUTCHINSON COMMUNITY COLLEGE - COSMETOLOGY,"200 East Third Avenue, Hutchinson, KS 67501",38.0565063,-97.9280482
192300,192301,KS,HUTCHINSON COMMUNITY COLLEGE,HUTCHINSON COMMUNITY COLLEGE - NEWTON,"203 E Broadway Suite 200, Newton, KS 67114",38.0495604,-97.3426257
192300,,KS,HUTCHINSON COMMUNITY COLLEGE,HUTCHINSON COMMUNITY COLLEGE - SOUTH CAMPUS,"1809 E Essex Rd, Hutchinson, KS 67501",37.9319,-97.8946914
192300,192303,KS,HUTCHINSON COMMUNITY COLLEGE,HUTCHINSON COMMUNITY COLLEGE - MCPHERSON,"2208 East Kansas, McPherson, KS 67460",38.3704654,-97.6256033
192300,192300,KS,HUTCHINSON COMMUNITY COLLEGE,HUTCHINSON COMMUNITY COLLEGE - MAIN CAMPUS,"1300 North Plum, Hutchinson, KS 67501",38.0666992,-97.9198954
192400,192409,KS,INDEPENDENCE COMMUNITY COLLEGE,INDEPENDENCE COMMUNITY COLLEGE - ICC WEST,"2615 West Main, Independence, KS 67301",37.2237465,-95.7390327
192400,192400,KS,INDEPENDENCE COMMUNITY COLLEGE,INDEPENDENCE COMMUNITY COLLEGE - MAIN CAMPUS,"1057 West College Avenue, Independence, KS 67301",37.1948692,-95.7187941
192500,192500,KS,KANSAS CITY KANSAS COMMUNITY COLLEGE,KANSAS CITY KANSAS COMMUNITY COLLEGE - MAIN CAMPUS,"7250 State Avenue, Kansas City, KS 66112",39.1224384,-94.7476603
192500,192502,KS,KANSAS CITY KANSAS COMMUNITY COLLEGE,KANSAS CITY KANSAS COMMUNITY COLLEGE - BURKE TECHNICAL EDUCATION CENTER,"6565 State Avenue, Kansas City, KS 66102",39.1153504,-94.7305014
192500,192501,KS,KANSAS CITY KANSAS COMMUNITY COLLEGE,KANSAS CITY KANSAS COMMUNITY COLLEGE - PIONEER CAREER CENTER,"1901 Spruce Street, Leavenworth, KS 66048",39.3091943,-94.9485644
193000,193000,KS,LABETTE COMMUNITY COLLEGE,LABETTE COMMUNITY COLLEGE - MAIN CAMPUS,"200 South Fourteenth, Parsons, KS 67357",37.3389611,-95.254651
193000,193005,KS,LABETTE COMMUNITY COLLEGE,LABETTE COMMUNITY COLLEGE - CHEROKEE CENTER,"7186 North East Highway 171, Pittsburg, KS 66762",37.3375017,-94.702458
193600,193609,KS,NEOSHO COUNTY COMMUNITY COLLEGE,NEOSHO COUNTY COMMUNITY COLLEGE - LAWRENCE COLLEGE AND CAREER CENTER,"2910 Haskell Ave, Lawrence, KS 66046",38.9305737,-95.2208768
193600,193601,KS,NEOSHO COUNTY COMMUNITY COLLEGE,NEOSHO COUNTY COMMUNITY COLLEGE - OTTAWA CAMPUS,"900 E. Logan, Ottawa, KS 66067",38.6221022,-95.2556208
193600,193600,KS,NEOSHO COUNTY COMMUNITY COLLEGE,NEOSHO COUNTY COMMUNITY COLLEGE - CHAUNTE CAMPUS,"800 West 14th Street, Chanute, KS 66720",37.6675402,-95.4633394
193800,193800,KS,PRATT COMMUNITY COLLEGE,PRATT COMMUNITY COLLEGE,"348 Northeast State Road 61, Pratt, KS 67124",37.6559685,-98.7122449
194901,194901,KS,WASHBURN UNIVERSITY INSTITUTE OF TECHNOLOGY,WASHBURN UNIVERSITY INSTITUTE OF TECHNOLOGY - HUNTOON CAMPUS,"5724 SW Huntoon St, Topeka, KS 66604",39.0476616,-95.751171
194901,194901,KS,WASHBURN UNIVERSITY INSTITUTE OF TECHNOLOGY,WASHBURN UNIVERSITY INSTITUTE OF TECHNOLOGY - EAST,"2014 SE Washington St, Topeka, KS 66607",39.0306432,-95.6625982
194901,194901,KS,WASHBURN UNIVERSITY INSTITUTE OF TECHNOLOGY,WASHBURN UNIVERSITY INSTITUTE OF TECHNOLOGY - ACADEMY OF COSMETOLOGY,"109 SW 29th St, Topeka, KS 66611",39.0140358,-95.683366
197900,197900,KY,WEST KENTUCKY COMMUNITY AND TECHNICAL COLLEGE,WEST KENTUCKY COMMUNITY AND TECHNICAL COLLEGE - MAIN CAMPUS,"4810 Alben Barkley Drive, Paducah, KY 42002",37.055143,-88.6568045
197900,197907,KY,WEST KENTUCKY COMMUNITY AND TECHNICAL COLLEGE,WESTKENTUCKYCOMMUNITYANDTECHNICALCOLLEGE - SKILLED CRAFT TRAINING CENTER,"70 Hickory Road, Hickory, KY 42051",36.8266276,-88.6557121
197900,197908,KY,WEST KENTUCKY COMMUNITY AND TECHNICAL COLLEGE,WEST KENTUCKY COMMUNITY AND TECHNICAL COLLEGE - PADUCAH SCHOOL OF ART & DESIGN,"905 Harrison Street, Paducah, KY 42001",37.0882365,-88.6075076
197900,197909,KY,WEST KENTUCKY COMMUNITY AND TECHNICAL COLLEGE,WEST KENTUCKY COMMUNITY AND TECHNICAL COLLEGE - MARINE WAY TRAINING CENTER,"631 Marine Way, Paducah, KY 42003",37.0813818,-88.5918932
197900,197902,KY,WEST KENTUCKY COMMUNITY AND TECHNICAL COLLEGE,WEST KENTUCKY COMMUNITY AND TECHNICAL COLLEGE - PURCHASE TRAINING CENTER,"234 Pioneer Industrial Drive, Mayfield, KY 42066",36.8199924,-88.6527363
199000,199000,KY,ASHLAND COMMUNITY AND TECHNICAL COLLEGE,ASHLAND COMMUNITY AND TECHNICAL COLLEGE - COLLEGE DRIVE CAMPUS,"1400 College Drive, Ashland, KY 41101",38.469059,-82.6503698
199000,199001,KY,ASHLAND COMMUNITY AND TECHNICAL COLLEGE,ASHLAND COMMUNITY AND TECHNICAL COLLEGE - ROBERTS DRIVE CAMPUS,"4700 Roberts Drive, Ashland, KY 41102",38.4480488,-82.687452
199000,199002,KY,ASHLAND COMMUNITY AND TECHNICAL COLLEGE,ASHLAND COMMUNITY AND TECHNICAL COLLEGE - TECHNOLOGY DRIVE CAMPUS,"902 Technology Drive, Grayson, KY 41143",38.4039636,-82.7875025
199100,199103,KY,ELIZABETHTOWN COMMUNITY AND TECHNICAL COLLEGE,ELIZABETHTOWN COMMUNITY AND TECHNICAL COLLEGE - LEITCHFIELD CAMPUS,"101 East Carroll Gibson Boulevard, Leitchfield, KY 42754",37.4759538,-86.2835527
199100,199100,KY,ELIZABETHTOWN COMMUNITY AND TECHNICAL COLLEGE,ELIZABETHTOWN COMMUNITY AND TECHNICAL COLLEGE - ELIZABETHTOWN CAMPUS,"600 College Street Road, Elizabethtown, KY 42701",37.6930285,-85.8810437
199100,199101,KY,ELIZABETHTOWN COMMUNITY AND TECHNICAL COLLEGE,ELIZABETHTOWN COMMUNITY AND TECHNICAL COLLEGE - FORT KNOX CENTER,"Building 1174, Room 203, Fort Knox, KY 40121",37.8885154,-85.9506912
199100,199102,KY,ELIZABETHTOWN COMMUNITY AND TECHNICAL COLLEGE,ELIZABETHTOWN COMMUNITY AND TECHNICAL COLLEGE - SPRINGFIELD CAMPUS,"160 Corporate Drive, Springfield, KY 40069",37.7060458,-85.1980305
199300,199300,KY,HENDERSON COMMUNITY COLLEGE,HENDERSON COMMUNITY COLLEGE,"2660 South Green Street, Henderson, KY 42420",37.797129,-87.6525354
199400,,KY,HOPKINSVILLE COMMUNITY COLLEGE,HOPKINSVILLE COMMUNITY COLLEGE - FORT CAMPBELL CAMPUS,"202 Bastogne Ave., Fort Campbell, KY 42223",36.6398486,-87.4437283
199400,199400,KY,HOPKINSVILLE COMMUNITY COLLEGE,HOPKINSVILLE COMMUNITY COLLEGE - HOPKINSVILLE CAMPUS,"720 North Drive, Hopkinsville, KY 42241",36.8825283,-87.4875023
199600,199601,KY,BIG SANDY COMMUNITY AND TECHNICAL COLLEGE,BIG SANDY COMMUNITY AND TECHNICAL COLLEGE - PIKEVILLE CAMPUS,"120 South Riverfill, Pikeville, KY 41501",37.4769994,-82.5177745
199600,199603,KY,BIG SANDY COMMUNITY AND TECHNICAL COLLEGE,BIG SANDY COMMUNITY AND TECHNICAL COLLEGE - HAGER HILL CAMPUS,"150 Industrial Park, Hager Hill, KY 41222",37.7654929,-82.7835016
199600,199600,KY,BIG SANDY COMMUNITY AND TECHNICAL COLLEGE,BIG SANDY COMMUNITY AND TECHNICAL COLLEGE - PRESTONSBURG CAMPUS,"One Bert T Combs Drive, Prestonsburg, KY 41653",37.688163,-82.778796
199600,199602,KY,BIG SANDY COMMUNITY AND TECHNICAL COLLEGE,BIG SANDY COMMUNITY AND TECHNICAL COLLEGE - MAYO CAMPUS,"513 Third Street, Paintsville, KY 41240",37.8153126,-82.8097765
199700,199704,KY,SOMERSET COMMUNITY COLLEGE,SOMERSET COMMUNITY COLLEGE - MCCREARY CENTER,"141 College Street, Whitley City, Kentucky 42653",36.7151619,-84.4677164
199700,199708,KY,SOMERSET COMMUNITY COLLEGE,SOMERSET COMMUNITY COLLEGE - RUSSELL CENTER,"848 West Steve Wariner Drive, Russell Springs, KY 42642",37.0607393,-85.0852705
199700,199702,KY,SOMERSET COMMUNITY COLLEGE,SOMERSET COMMUNITY COLLEGE - LAUREL CAMPUS,"100 University Drive, London, KY 40741",37.1169773,-84.0630744
199700,,KY,SOMERSET COMMUNITY COLLEGE,SOMERSET COMMUNITY COLLEGE - CLINTON CENTER,"1273 KY Highway 90 W, Albany, Kentucky 42602",36.7543941,-85.1596837
199700,199700,KY,SOMERSET COMMUNITY COLLEGE,SOMERSET COMMUNITY COLLEGE - SOMERSET CAMPUS,"808 Monticello Street, Somerset, KY 42501",37.0600384,-84.6164381
199700,,KY,SOMERSET COMMUNITY COLLEGE,SOMERSET COMMUNITY COLLEGE - CASEY CENTER,"1031 Hustonville St., Liberty, Kentucky 42539",37.3257701,-84.9291919
